subject,course_num,days,start,end,building,room_number
AE,551,none,0,0,none,none
AE,555,TR     ,1430,1550,Engineering Hall,410C1
AE,555,none,0,0,none,none
AE,590,M      ,1600,1650,Campus Instructional Facility,2035
AE,590,none,0,0,none,none
AE,590,none,0,0,none,none
AE,597,none,0,0,none,none
AE,598,TR     ,1300,1420,Engineering Hall,410C1
AE,598,none,0,0,none,none
AE,598,MW     ,1300,1420,Engineering Hall,410B1
AE,598,TR     ,1230,1350,Engineering Hall,403B2
AE,599,none,0,0,none,none
AFAS,102,M      ,600,730,Armory,101
AFAS,102,none,0,0,none,none
AFAS,112,W      ,1100,1150,Armory,325
AFAS,112,W      ,1400,1450,Armory,325
AFAS,222,W      ,1000,1050,Armory,325
AFAS,222,W      ,1300,1350,Armory,325
AFAS,332,TR     ,0,0,none,none
AFAS,342,MW     ,0,0,none,none
AFRO,101,F      ,1000,1050,Gregory Hall,111
AFRO,101,F      ,1100,1150,Gregory Hall,111
AFRO,101,MW     ,1000,1120,Ceramics Building,218
AFRO,122,F      ,1500,1650,English Building,156
AFRO,122,F      ,1500,1650,English Building,309
AFRO,122,MW     ,1500,1650,Henry Administration Bldg,156
AFRO,132,F      ,1500,1550,Davenport Hall,312
AFRO,132,F      ,1500,1550,"Literatures, Cultures, & Ling",G20
AFRO,132,F      ,1400,1450,Davenport Hall,312
AFRO,132,F      ,1400,1450,"Literatures, Cultures, & Ling",G20
AFRO,132,MW     ,1400,1450,Burrill Hall,124
AFRO,201,none,0,0,none,none
AFRO,201,none,0,0,none,none
AFRO,212,T      ,930,1050,805 W Pennsylvania,121
AFRO,215,TR     ,1100,1220,Psychology Building,207
AFRO,220,TR     ,1100,1220,Lincoln Hall,1024
AFRO,221,TR     ,930,1050,Lincoln Hall,1000
AFRO,228,MW     ,1530,1650,"Literatures, Cultures, & Ling",G30
AFRO,259,MWF    ,1300,1350,English Building,104
AFRO,260,MWF    ,1400,1450,Lincoln Hall,1028
AFRO,276,TR     ,930,1050,Gregory Hall,321
AFRO,281,TR     ,1400,1520,David Kinley Hall,310
AFRO,310,R      ,1400,1550,Education Building,17
AFRO,310,R      ,1400,1550,Education Building,42A
AFRO,310,R      ,1400,1550,Education Building,22
AFRO,310,R      ,1400,1550,Armory,241
AFRO,310,R      ,1400,1550,David Kinley Hall,111
AFRO,310,T      ,1400,1550,Education Building,2
AFRO,340,none,0,0,none,none
AFRO,340,none,0,0,none,none
AFRO,340,none,0,0,none,none
AFRO,340,none,0,0,none,none
AFRO,340,none,0,0,none,none
AFRO,411,TR     ,1400,1520,Wohlers Hall,166
AFRO,411,TR     ,1400,1520,Wohlers Hall,166
AFRO,415,F      ,900,1150,Psychology Building,29
AFRO,415,F      ,900,1150,Psychology Building,29
AFRO,421,none,0,0,none,none
AFRO,421,none,0,0,none,none
AFRO,482,R      ,1000,1250,Gregory Hall,336
AFRO,495,T      ,1400,1650,Wohlers Hall,138
AFRO,498,W      ,1500,1730,"Literatures, Cultures, & Ling",1140
AFRO,597,T      ,1400,1650,none,none
AFRO,598,T      ,930,1230,Siebel Center for Design,1000
AFST,199,none,0,0,none,none
AFST,210,MWF    ,1100,1150,English Building,36
AFST,222,F      ,1300,1350,Gregory Hall,307
AFST,232,R      ,1000,1050,David Kinley Hall,111
AFST,233,MWF    ,1300,1450,none,none
AFST,242,MTWRF  ,900,950,"Literatures, Cultures, & Ling",1126
AFST,412,TR     ,1600,1720,"Literatures, Cultures, & Ling",1118
AFST,420,F      ,900,1150,Psychology Building,29
AFST,420,F      ,900,1150,Psychology Building,29
AFST,434,W      ,1400,1450,"Literatures, Cultures, & Ling",G17
AFST,436,MW     ,1100,1220,"Literatures, Cultures, & Ling",1140
AFST,444,MTWRF  ,1000,1050,English Building,135
AFST,490,none,0,0,none,none
AFST,515,none,0,0,none,none
AFST,550,none,0,0,none,none
AFST,599,none,0,0,none,none
AGCM,220,TR     ,1230,1350,Bevier Hall,242
AGCM,220,TR     ,1230,1350,Bevier Hall,242
AGCM,398,TR     ,1530,1650,Bevier Hall,122
AGCM,398,T      ,1700,1830,Bevier Hall,122
AGCM,420,MW     ,1400,1520,Gregory Hall,219
AGCM,440,TR     ,930,1050,David Kinley Hall,325
AGCM,495,none,0,0,none,none
AGED,199,none,0,0,none,none
AGED,250,MW     ,1030,1150,Bevier Hall,122
AGED,410,MW     ,1030,1150,Bevier Hall,122
AGED,420,MW     ,900,1020,Bevier Hall,122
AGED,450,none,0,0,none,none
AHS,125,F      ,1100,1150,Huff Hall,2001
AHS,199,none,0,0,none,none
AHS,292,none,0,0,none,none
AIS,101,F      ,1100,1150,Armory,243
AIS,101,F      ,1200,1250,Armory,243
AIS,101,MW     ,1100,1150,Armory,331
AIS,265,none,0,0,none,none
AIS,278,F      ,1100,1150,Gregory Hall,327
AIS,278,W      ,1300,1350,Gregory Hall,205
AIS,278,F      ,900,950,Lincoln Hall,1051
AIS,278,MW     ,1100,1150,Engineering Hall,106B1
AIS,285,MW     ,1400,1515,Turner Hall,W115
AIS,285,TR     ,1100,1220,Education Building,162
AIS,295,TR     ,1100,1220,Psychology Building,207
AIS,357,TR     ,1100,1220,1207 W Oregon,103
AIS,481,T      ,1300,1550,Education Building,17
AIS,481,T      ,1300,1550,Education Building,17
AIS,491,none,0,0,none,none
AIS,503,T      ,1300,1450,Wohlers Hall,170
ALEC,115,WF     ,900,950,Armory,242
ALEC,115,WF     ,1100,1150,Armory,242
ALEC,115,M      ,1600,1650,Architecture Building,302
ALEC,393,none,0,0,none,none
ALEC,505,none,0,0,none,none
ALEC,540,none,0,0,none,none
ANSC,100,T      ,800,950,Stock Pavilion,ARENA
ANSC,100,T      ,1500,1650,Stock Pavilion,ARENA
ANSC,100,MWF    ,1100,1150,Bevier Hall,166
ANSC,103,R      ,1500,1650,South Farms,ARR
ANSC,110,TR     ,1500,1650,Animal Sciences Laboratory,292
ANSC,120,MW     ,1300,1450,Bevier Hall,108
ANSC,199,none,0,0,none,none
ANSC,199,MWF    ,900,950,Animal Sciences Laboratory,131
ANSC,199,MWF    ,1000,1050,Animal Sciences Laboratory,131
ANSC,199,MWF    ,1300,1350,Animal Sciences Laboratory,131
ANSC,201,T      ,1300,1420,Mumford Hall,316S
ANSC,205,TR     ,1530,1650,Animal Sciences Laboratory,131
ANSC,207,T      ,1530,1620,Wohlers Hall,141
ANSC,207,W      ,1400,1520,Animal Sciences Laboratory,131
ANSC,207,F      ,1400,1520,Animal Sciences Laboratory,131
ANSC,207,F      ,1100,1220,Animal Sciences Laboratory,131
ANSC,207,R      ,1100,1220,Animal Sciences Laboratory,131
ANSC,210,T      ,1400,1650,Meat Science Laboratory,120
ANSC,210,F      ,900,1150,Meat Science Laboratory,120
ANSC,210,F      ,1400,1650,Meat Science Laboratory,120
ANSC,210,none,0,0,none,none
ANSC,211,MW     ,1500,1650,Stock Pavilion,ARENA
ANSC,215,W      ,1500,1650,Animal Sciences Laboratory,292
ANSC,223,MWF    ,1500,1550,Mumford Hall,103
ANSC,224,M      ,1100,1250,Animal Sciences Laboratory,67
ANSC,224,M      ,1300,1450,Animal Sciences Laboratory,67
ANSC,224,T      ,1500,1650,Animal Sciences Laboratory,67
ANSC,224,T      ,1100,1250,Animal Sciences Laboratory,67
ANSC,224,T      ,1300,1450,Animal Sciences Laboratory,67
ANSC,224,W      ,1100,1250,Animal Sciences Laboratory,67
ANSC,224,W      ,1300,1450,Animal Sciences Laboratory,67
ANSC,224,T      ,900,1050,Animal Sciences Laboratory,67
ANSC,224,MWF    ,1000,1050,Library,66
ANSC,250,none,0,0,none,none
ANSC,255,none,0,0,none,none
ANSC,255,R      ,1400,1450,Animal Sciences Laboratory,292
ANSC,255,W      ,1100,1150,Animal Sciences Laboratory,292
ANSC,298,T      ,1500,1550,Turner Hall,W203
ANSC,306,W      ,1500,1650,Stock Pavilion,111
ANSC,306,TR     ,1230,1350,Stock Pavilion,107
ANSC,313,MW     ,1100,1220,Stock Pavilion,107
ANSC,363,R      ,1400,1520,Animal Sciences Laboratory,131
ANSC,366,MWF    ,1500,1550,Natural History Building,2079
ANSC,398,none,0,0,none,none
ANSC,398,none,0,0,none,none
ANSC,398,none,0,0,none,none
ANSC,398,none,0,0,none,none
ANSC,398,none,0,0,none,none
ANSC,398,none,0,0,none,none
ANSC,398,none,0,0,none,none
ANSC,398,none,0,0,none,none
ANSC,398,none,0,0,none,none
ANSC,398,none,0,0,none,none
ANSC,398,none,0,0,none,none
ANSC,398,none,0,0,none,none
ANSC,398,none,0,0,none,none
ANSC,398,none,0,0,none,none
ANSC,398,none,0,0,none,none
ANSC,398,none,0,0,none,none
ANSC,402,TR     ,930,1050,Animal Sciences Laboratory,292
ANSC,404,MWF    ,900,950,Animal Sciences Laboratory,292
ANSC,406,MWF    ,1100,1150,Animal Sciences Laboratory,150
ANSC,407,MWF    ,1000,1050,Turner Hall,W109
ANSC,409,MWF    ,1300,1350,Meat Science Laboratory,120
ANSC,438,F      ,1300,1350,Turner Hall,W203
ANSC,440,none,0,0,none,none
ANSC,442,none,0,0,none,none
ANSC,446,MWF    ,1300,1350,Animal Sciences Laboratory,107
ANSC,450,TR     ,1230,1350,Animal Sciences Laboratory,131
ANSC,464,TR     ,930,1050,Education Building,166
ANSC,480,TR     ,1100,1220,Animal Sciences Laboratory,107
ANSC,498,M      ,1500,1650,Animal Sciences Laboratory,131
ANSC,499,none,0,0,none,none
ANSC,499,W      ,900,950,Animal Sciences Laboratory,396
ANSC,499,none,0,0,none,none
ANSC,499,TR     ,1530,1650,Turner Hall,M205
ANSC,499,TR     ,1230,1350,Animal Sciences Laboratory,292
ANSC,500,none,0,0,none,none
ANSC,520,MWF    ,1100,1150,Animal Sciences Laboratory,107
ANSC,521,F      ,1400,1520,Animal Sciences Laboratory,107
ANSC,521,MW     ,1400,1520,Animal Sciences Laboratory,107
ANSC,525,MW     ,1230,1350,Bevier Hall,393
ANSC,525,MW     ,1230,1350,Bevier Hall,393
ANSC,526,TR     ,1230,1350,Mumford Hall,320
ANSC,526,none,0,0,none,none
ANSC,543,TR     ,1400,1520,Loomis Laboratory,136
ANSC,580,TR     ,930,1050,Mumford Hall,320
ANSC,590,R      ,1200,1250,none,none
ANSC,590,none,0,0,none,none
ANSC,590,none,0,0,none,none
ANSC,590,T      ,1400,1450,Animal Sciences Laboratory,292
ANSC,590,T      ,1400,1450,Animal Sciences Laboratory,292
ANSC,590,T      ,1400,1450,Animal Sciences Laboratory,292
ANSC,590,T      ,1400,1450,Animal Sciences Laboratory,292
ANSC,590,T      ,1400,1450,Animal Sciences Laboratory,292
ANSC,590,T      ,1400,1450,Animal Sciences Laboratory,292
ANSC,590,M      ,1500,1550,Meat Science Laboratory,208
ANSC,590,M      ,1500,1550,Meat Science Laboratory,208
ANSC,590,M      ,1500,1550,Meat Science Laboratory,208
ANSC,590,W      ,1200,1250,Animal Sciences Laboratory,292
ANSC,590,W      ,1200,1250,Animal Sciences Laboratory,292
ANSC,590,W      ,1600,1650,Vet Med Basic Sciences Bldg,3526
ANSC,590,W      ,1600,1650,Vet Med Basic Sciences Bldg,3526
ANSC,590,W      ,1600,1650,Vet Med Basic Sciences Bldg,3526
ANSC,590,W      ,1200,1250,Animal Sciences Laboratory,292
ANSC,590,W      ,1200,1250,Animal Sciences Laboratory,292
ANSC,590,T      ,1600,1650,Animal Sciences Laboratory,404
ANSC,590,T      ,1600,1650,Animal Sciences Laboratory,404
ANSC,590,T      ,1600,1650,Animal Sciences Laboratory,404
ANSC,590,W      ,1000,1050,Animal Sciences Laboratory,292
ANSC,590,W      ,1000,1050,Animal Sciences Laboratory,292
ANSC,590,none,0,0,none,none
ANSC,590,F      ,1200,1250,Animal Sciences Laboratory,396
ANSC,590,F      ,1200,1250,Animal Sciences Laboratory,396
ANSC,590,F      ,1200,1250,Animal Sciences Laboratory,396
ANSC,590,W      ,1400,1450,Animal Sciences Laboratory,292
ANSC,590,W      ,1400,1450,Animal Sciences Laboratory,292
ANSC,591,none,0,0,none,none
ANSC,591,none,0,0,none,none
ANSC,591,none,0,0,none,none
ANSC,593,none,0,0,none,none
ANSC,599,none,0,0,none,none
ANTH,101,none,0,0,none,none
ANTH,103,MWF    ,1300,1350,Bevier Hall,180
ANTH,103,none,0,0,none,none
ANTH,105,MWF    ,900,950,Noyes Laboratory,165
ANTH,109,TR     ,1100,1220,Everitt Laboratory,1306
ANTH,110,TR     ,1100,1220,Pennsylvania Lounge Bld - PAR,111A
ANTH,126,MW     ,1100,1220,1205 W Oregon,212
ANTH,199,none,0,0,none,none
ANTH,210,TR     ,1100,1220,none,none
ANTH,221,MW     ,1100,1220,David Kinley Hall,108
ANTH,222,F      ,1300,1350,Gregory Hall,307
ANTH,230,F      ,1000,1050,Davenport Hall,209A
ANTH,230,F      ,1100,1150,Davenport Hall,209A
ANTH,230,MW     ,1100,1150,David Kinley Hall,113
ANTH,240,M      ,1300,1350,Davenport Hall,116
ANTH,240,M      ,1400,1450,Davenport Hall,116
ANTH,240,WF     ,1300,1350,Huff Hall,209
ANTH,242,TR     ,930,1050,Wohlers Hall,236
ANTH,246,none,0,0,none,none
ANTH,246,none,0,0,none,none
ANTH,248,TR     ,1100,1220,Architecture Building,301
ANTH,249,none,0,0,none,none
ANTH,250,MWF    ,1000,1050,Campus Instructional Facility,4039
ANTH,259,MW     ,1000,1120,1207 W Oregon,103
ANTH,270,F      ,1000,1050,Architecture Building,301
ANTH,270,F      ,1100,1150,Architecture Building,301
ANTH,270,F      ,1000,1050,Wohlers Hall,138
ANTH,270,F      ,1100,1150,Wohlers Hall,138
ANTH,270,MW     ,1400,1450,Gregory Hall,223
ANTH,278,TR     ,1230,1350,Armory,386
ANTH,342,MWF    ,1500,1550,Natural History Building,2079
ANTH,352,TR     ,930,1050,Gregory Hall,221
ANTH,361,TR     ,1230,1350,Gregory Hall,213
ANTH,372,TR     ,1400,1520,David Kinley Hall,326
ANTH,374,TR     ,1230,1350,Lincoln Hall,1051
ANTH,379,MWF    ,1300,1350,Lincoln Hall,1051
ANTH,390,none,0,0,none,none
ANTH,399,TR     ,1100,1220,Davenport Hall,338
ANTH,405,MW     ,1200,1320,David Kinley Hall,326
ANTH,405,MW     ,1200,1320,David Kinley Hall,326
ANTH,420,T      ,1100,1350,Davenport Hall,209A
ANTH,420,T      ,1100,1350,Davenport Hall,209A
ANTH,432,TR     ,800,920,Natural History Building,2020
ANTH,435,MW     ,1300,1420,Davenport Hall,209A
ANTH,435,MW     ,1300,1420,Davenport Hall,209A
ANTH,444,none,0,0,none,none
ANTH,445,none,0,0,none,none
ANTH,447,MWF    ,1100,1150,Davenport Hall,116
ANTH,454,none,0,0,none,none
ANTH,455,none,0,0,none,none
ANTH,461,T      ,1530,1820,Davenport Hall,109A
ANTH,461,T      ,1530,1820,Davenport Hall,109A
ANTH,462,MWF    ,1100,1150,Campus Instructional Facility,3038
ANTH,462,MWF    ,1100,1150,Campus Instructional Facility,3038
ANTH,468,F      ,900,1150,Davenport Hall,109A
ANTH,468,F      ,900,1150,Davenport Hall,109A
ANTH,471,MW     ,1000,1120,Davenport Hall,209A
ANTH,471,MW     ,1000,1120,Davenport Hall,209A
ANTH,485,TR     ,1400,1520,Architecture Building,301
ANTH,485,TR     ,1400,1520,Architecture Building,301
ANTH,495,none,0,0,none,none
ANTH,496,none,0,0,none,none
ANTH,497,none,0,0,none,none
ANTH,499,TR     ,1400,1520,Davenport Hall,338
ANTH,499,T      ,1400,1650,Davenport Hall,209A
ANTH,515,T      ,1400,1650,none,none
ANTH,515,M      ,1500,1750,Davenport Hall,209A
ANTH,515,W      ,1500,1750,Davenport Hall,209A
ANTH,515,none,0,0,none,none
ANTH,561,W      ,1400,1650,Davenport Hall,109A
ANTH,589,none,0,0,none,none
ANTH,590,none,0,0,none,none
ANTH,599,none,0,0,none,none
ARAB,150,M      ,1400,1550,Davenport Hall,132
ARAB,202,M      ,1100,1150,"Literatures, Cultures, & Ling",1118
ARAB,202,M      ,1300,1350,"Literatures, Cultures, & Ling",G48
ARAB,404,W      ,1200,1250,"Literatures, Cultures, & Ling",G23
ARAB,406,M      ,1000,1050,"Literatures, Cultures, & Ling",G96
ARAB,408,W      ,1100,1150,"Literatures, Cultures, & Ling",G96
ARCH,172,MW     ,900,1150,Architecture Annex,ARR
ARCH,199,none,0,0,none,none
ARCH,199,TR     ,1100,1220,Wohlers Hall,236
ARCH,222,F      ,900,950,Temple Hoyne Buell Hall,223
ARCH,222,F      ,1000,1050,Temple Hoyne Buell Hall,223
ARCH,222,F      ,1100,1150,Temple Hoyne Buell Hall,223
ARCH,222,F      ,1200,1250,Temple Hoyne Buell Hall,223
ARCH,222,none,0,0,none,none
ARCH,222,F      ,1200,1250,Temple Hoyne Buell Hall,325
ARCH,232,TR     ,1030,1150,Architecture Building,111
ARCH,232,TR     ,900,1020,Architecture Building,120
ARCH,274,MW     ,1000,1150,Architecture Building,111
ARCH,274,MW     ,900,950,Architecture Building,120
ARCH,314,R      ,930,1020,Temple Hoyne Buell Hall,325
ARCH,314,R      ,1030,1120,Temple Hoyne Buell Hall,325
ARCH,314,R      ,1430,1520,Architecture Building,102A
ARCH,314,R      ,1530,1620,Architecture Building,102A
ARCH,314,R      ,1630,1720,Architecture Building,102A
ARCH,314,R      ,930,1020,Temple Hoyne Buell Hall,18
ARCH,314,none,0,0,none,none
ARCH,372,none,0,0,none,none
ARCH,372,MW     ,1300,1750,none,none
ARCH,372,MW     ,1300,1750,Architecture Building,200
ARCH,372,MW     ,1300,1750,Architecture Building,315
ARCH,372,MW     ,1300,1750,Architecture Building,200
ARCH,372,MW     ,1300,1750,Architecture Building,200
ARCH,372,MW     ,1300,1750,Architecture Building,315
ARCH,372,MW     ,1300,1750,Architecture Building,200
ARCH,372,MW     ,1300,1750,Architecture Building,200
ARCH,401,none,0,0,none,none
ARCH,401,F      ,1300,1530,none,none
ARCH,401,T      ,1800,2050,Architecture Annex,ARR
ARCH,403,R      ,900,1130,Architecture Building,102B
ARCH,403,R      ,1300,1550,Wohlers Hall,138
ARCH,407,TR     ,1100,1220,Architecture Building,302
ARCH,409,none,0,0,none,none
ARCH,416,MW     ,1100,1220,Architecture Building,302
ARCH,435,R      ,1700,1820,Mumford Hall,316S
ARCH,435,R      ,1700,1820,English Building,44
ARCH,435,R      ,1700,1820,English Building,149
ARCH,435,R      ,1700,1820,English Building,115
ARCH,435,TR     ,930,1050,Education Building,2
ARCH,435,none,0,0,none,none
ARCH,435,R      ,1100,1220,none,none
ARCH,468,none,0,0,none,none
ARCH,472,MW     ,1300,1750,none,none
ARCH,474,none,0,0,none,none
ARCH,474,none,0,0,none,none
ARCH,474,MW     ,1300,1750,Chicago IL,ARR
ARCH,474,MW     ,1300,1750,none,none
ARCH,474,MW     ,1300,1750,Architecture Building,300
ARCH,474,MW     ,1300,1750,Architecture Building,300
ARCH,474,MW     ,1300,1750,Architecture Building,403
ARCH,474,MW     ,1300,1750,Architecture Building,300
ARCH,474,MW     ,1300,1750,Architecture Building,410
ARCH,474,MW     ,1300,1750,Architecture Building,403
ARCH,490,none,0,0,none,none
ARCH,490,R      ,900,1130,Architecture Building,102B
ARCH,490,MWF    ,1200,1250,Architecture Building,102B
ARCH,491,none,0,0,none,none
ARCH,499,none,0,0,none,none
ARCH,501,T      ,1700,1820,none,none
ARCH,510,R      ,1230,1320,Temple Hoyne Buell Hall,325
ARCH,510,F      ,1300,1350,none,none
ARCH,510,M      ,1200,1250,none,none
ARCH,510,M      ,1300,1350,none,none
ARCH,510,none,0,0,none,none
ARCH,517,F      ,1030,1120,Mumford Hall,316S
ARCH,517,F      ,1030,1120,Wohlers Hall,236
ARCH,517,F      ,1030,1120,Wohlers Hall,170
ARCH,517,F      ,1130,1220,Wohlers Hall,170
ARCH,517,F      ,1130,1220,Architecture Building,102A
ARCH,517,F      ,1130,1220,Wohlers Hall,236
ARCH,517,T      ,1400,1650,Architecture Building,120
ARCH,535,TR     ,1830,1950,Campus Instructional Facility,3025
ARCH,537,F      ,900,1020,Architecture Building,102A
ARCH,537,F      ,900,1020,Architecture Building,102B
ARCH,537,F      ,900,1020,Education Building,389
ARCH,537,TR     ,930,1050,none,none
ARCH,538,R      ,1400,1650,Architecture Building,302
ARCH,554,TR     ,1230,1350,Architecture Building,301
ARCH,560,TR     ,800,920,Architecture Building,301
ARCH,571,MW     ,1300,1750,Temple Hoyne Buell Hall,217
ARCH,571,MW     ,1300,1750,Temple Hoyne Buell Hall,205
ARCH,572,MW     ,1300,1750,none,none
ARCH,572,MW     ,1300,1750,Temple Hoyne Buell Hall,211
ARCH,572,MW     ,1300,1750,Temple Hoyne Buell Hall,305
ARCH,572,MW     ,1300,1750,Temple Hoyne Buell Hall,307
ARCH,572,MW     ,1300,1650,none,none
ARCH,573,MW     ,1300,1750,Temple Hoyne Buell Hall,301
ARCH,573,MW     ,1300,1750,Temple Hoyne Buell Hall,311
ARCH,574,MW     ,1300,1750,Temple Hoyne Buell Hall,317
ARCH,574,MW     ,1300,1750,none,none
ARCH,575,MW     ,1300,1750,Temple Hoyne Buell Hall,201
ARCH,575,MW     ,1300,1750,Temple Hoyne Buell Hall,207
ARCH,575,MW     ,1300,1750,Temple Hoyne Buell Hall,301
ARCH,576,W      ,800,1050,Architecture Building,205
ARCH,576,F      ,1300,1600,Temple Hoyne Buell Hall,205
ARCH,576,R      ,1400,1650,none,none
ARCH,588,none,0,0,none,none
ARCH,590,none,0,0,none,none
ARCH,590,none,0,0,none,none
ARCH,591,none,0,0,none,none
ARCH,591,T      ,1400,1650,Architecture Building,205
ARCH,591,R      ,1400,1650,Architecture Building,102B
ARCH,592,T      ,1400,1650,Architecture Building,6E
ARCH,593,R      ,1400,1650,Siebel Center for Design,1000
ARCH,593,R      ,1300,1550,Architecture Building,205
ARCH,594,T      ,1400,1630,Architecture Building,102B
ARCH,594,R      ,1100,1350,Architecture Building,6E
ARCH,595,F      ,1030,1330,Architecture Building,6E
ARCH,596,W      ,900,1150,Temple Hoyne Buell Hall,209
ARCH,599,none,0,0,none,none
ART,102,MW     ,1300,1450,Art and Design Building,219
ART,102,MW     ,900,1050,Art and Design Building,209
ART,103,TR     ,930,1120,Art and Design Building,330
ART,140,M      ,900,1050,Flagg Hall,309
ART,140,M      ,1300,1450,Flagg Hall,309
ART,140,M      ,1600,1750,Flagg Hall,309
ART,140,T      ,900,1050,Flagg Hall,309
ART,140,T      ,1300,1450,Flagg Hall,309
ART,140,W      ,900,1050,Flagg Hall,309
ART,140,W      ,1300,1450,Flagg Hall,309
ART,140,W      ,1600,1750,Flagg Hall,309
ART,140,R      ,1230,1320,Architecture Building,120
ART,150,W      ,1500,1650,Allen Residence Hall,40
ART,150,M      ,1800,1950,Weston Hall,5
ART,156,MW     ,1300,1450,Allen Residence Hall,89
ART,160,TR     ,1400,1550,Flagg Hall,129
ART,191,T      ,1300,1520,Allen Residence Hall,89
ART,199,none,0,0,none,none
ART,553,W      ,900,1150,Architecture Building,20
ART,553,none,0,0,none,none
ARTD,151,MW     ,900,1140,Art and Design Building,228
ARTD,202,F      ,1030,1150,Art and Design Building,9
ARTD,202,F      ,900,1020,Art and Design Building,106
